host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,has_reviews,first_review_missing,last_review_missing,days_since_first_review,days_since_last_review,has_availability_miss,superhost_missing,host_tenure_days,last_scraped_collected_days,room_type_Entire home/apt,room_type_Private room,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in home,property_type_Private room in rental unit,property_type_Private room in townhouse,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in hotel,neighbourhood_cleansed_EIGHTH WARD,neighbourhood_cleansed_ELEVENTH WARD,neighbourhood_cleansed_FIFTEENTH WARD,neighbourhood_cleansed_FIFTH WARD,neighbourhood_cleansed_FIRST WARD,neighbourhood_cleansed_FOURTEENTH WARD,neighbourhood_cleansed_FOURTH WARD,neighbourhood_cleansed_NINTH WARD,neighbourhood_cleansed_SECOND WARD,neighbourhood_cleansed_SEVENTH WARD,neighbourhood_cleansed_SIXTH WARD,neighbourhood_cleansed_TENTH WARD,neighbourhood_cleansed_THIRD WARD,neighbourhood_cleansed_THIRTEENTH WARD,neighbourhood_cleansed_TWELFTH WARD,amenity__Wifi,amenity__Smoke_alarm,amenity__Kitchen,amenity__Carbon_monoxide_alarm,amenity__Hot_water,amenity__Hangers,amenity__Cooking_basics,amenity__Dishes_and_silverware,amenity__Microwave,amenity__Bed_linens,amenity__Self_check-in,amenity__Iron,amenity__TV,amenity__Refrigerator,amenity__Essentials,amenity__Fire_extinguisher,amenity__Shampoo,amenity__First_aid_kit,amenity__Long_term_stays_allowed,amenity__Hair_dryer,amenity__Cleaning_products,amenity__Free_street_parking,amenity__Freezer,amenity__Dining_table,amenity__Exterior_security_cameras_on_property,amenity__Free_parking_on_premises,amenity__Coffee,amenity__Extra_pillows_and_blankets,amenity__Conditioner,amenity__Heating,amenity__Oven,amenity__Body_soap,amenity__Dedicated_workspace,amenity__Toaster,amenity__Dishwasher,amenity__Hot_water_kettle,amenity__Bathtub,amenity__Shower_gel,amenity__Air_conditioning,amenity__Stove,amenities_count,bathroom_private,encoded_host_response_time
100.0,100.0,1,17,17,1,1,42.66299894556866,-73.7825558531992,1,1.0,1.0,1.0,56.0,28,365,28,28,365,365,28.0,365.0,1,0,0,0,259,1,1,0,0,0,56,3136.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0,17,0.56,1,0,0,103,103,0,0,1993,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,55,0,4
100.0,100.0,1,17,17,1,1,42.66239946679698,-73.78271260107455,1,1.0,1.0,1.0,56.0,30,365,30,30,365,365,30.0,365.0,1,0,0,0,156,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,0.0,0,1,1,4164,4164,0,0,1993,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,55,0,4
100.0,100.0,1,3,3,1,1,42.66375890730826,-73.77674406705056,2,1.0,1.0,1.0,57.0,1,365,1,1,365,365,1.0,365.0,1,13,30,48,323,48,48,1,46,2,255,14535.0,4.9,4.94,4.88,4.98,4.98,4.73,4.9,0,3,5.0,1,0,0,337,52,0,0,366,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,46,0,4
100.0,50.0,0,2,2,1,0,42.65331,-73.76971,2,1.0,1.0,1.0,84.0,31,180,31,31,180,180,31.0,180.0,1,11,41,71,346,0,0,0,69,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,1,1,4164,4164,0,0,666,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,4
100.0,100.0,0,1,1,1,1,42.67077854215789,-73.82525054567722,6,1.0,3.0,3.0,120.0,2,1125,1,2,1125,1125,2.0,1125.0,1,0,14,44,133,4,4,0,41,0,24,2880.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.68,1,0,0,224,113,0,0,2430,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,42,1,4
100.0,100.0,0,1250,2692,1,1,42.6551361,-73.7737125,6,1.0,3.0,3.0,97.0,2,1125,2,5,1125,1125,2.7,1125.0,1,22,52,82,357,3,3,1,80,0,18,1746.0,4.0,4.0,2.67,4.33,2.67,4.33,4.0,1,6,0.6,1,0,0,198,71,0,0,3171,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,4
100.0,100.0,1,1,1,1,1,42.65015,-73.76337,8,1.5,3.0,3.0,129.0,2,365,2,2,365,365,2.0,365.0,1,23,49,77,257,24,24,3,75,0,144,18576.0,4.75,4.78,4.74,4.78,4.96,4.91,4.74,0,1,2.98,1,0,0,291,50,0,0,350,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,34,1,4
90.0,95.0,0,4,7,1,1,42.65262,-73.76134,2,1.0,1.0,1.0,103.0,2,365,2,2,365,365,2.0,365.0,1,30,60,90,364,5,5,0,87,0,30,3090.0,4.6,4.4,4.2,4.6,4.8,5.0,4.6,0,4,0.67,1,0,0,271,116,0,0,1719,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4
100.0,50.0,0,2,2,1,0,42.65344807383542,-73.76942854374647,2,1.0,1.0,1.0,84.0,31,180,30,31,1125,1125,31.0,1125.0,1,0,0,15,290,0,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,1,1,4164,4164,0,0,666,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4
100.0,99.0,1,19,21,1,1,42.6440750005831,-73.75452790055822,10,1.0,3.0,3.0,125.0,1,1125,1,3,1125,1125,2.2,1125.0,1,20,46,76,104,25,25,4,73,0,150,18750.0,4.6,4.68,4.76,4.8,4.88,4.16,4.6,0,11,3.93,1,0,0,239,57,0,0,3721,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,59,1,4
100.0,99.0,0,5,8,1,1,42.67538365828664,-73.75011739653225,3,1.0,1.0,1.0,76.0,1,1125,1,1,1125,1125,1.0,1125.0,1,27,57,57,57,11,11,1,57,0,66,5016.0,4.18,4.18,4.82,4.64,4.45,4.55,4.18,0,5,2.44,1,0,0,184,65,0,0,3742,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,44,1,4
100.0,99.0,1,4,4,1,1,42.6556643,-73.7618859,2,1.0,1.0,1.0,87.0,1,1125,1,3,1125,1125,3.0,1125.0,1,10,40,70,345,7,7,0,68,0,42,3654.0,4.71,4.71,4.71,4.71,4.86,4.57,4.57,0,4,2.12,1,0,0,148,92,0,0,2244,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,1,4
100.0,100.0,0,1,1,1,1,42.68507834404223,-73.79764015056868,6,2.0,2.0,2.0,128.0,7,90,7,7,90,90,7.0,90.0,1,3,33,63,338,3,3,0,61,0,42,5376.0,5.0,5.0,4.67,5.0,5.0,4.67,5.0,1,1,0.41,1,0,0,270,207,0,0,291,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,40,1,4
100.0,98.0,1,4,4,1,1,42.67003713546928,-73.82302715231661,6,1.5,3.0,3.0,164.0,1,365,1,1,365,365,1.0,365.0,1,16,39,64,323,43,43,4,62,0,255,41820.0,4.91,4.91,4.98,4.98,5.0,4.88,4.86,1,4,5.56,1,0,0,281,61,0,0,4381,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,40,1,4
100.0,27.0,0,6,11,1,1,42.66526304906058,-73.76716070107956,4,1.0,2.0,2.0,76.0,28,365,28,28,365,365,28.0,365.0,1,9,39,69,344,0,0,0,67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,1,1,4164,4164,0,0,3860,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,34,1,4
100.0,96.0,0,2,2,1,1,42.66891,-73.79096,5,1.0,3.0,6.0,188.0,1,200,1,1,200,200,1.0,200.0,1,27,53,83,358,6,6,0,80,0,36,6768.0,4.0,4.17,4.67,4.17,4.83,4.33,4.0,0,1,1.15,1,0,0,205,127,0,0,447,49,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,4
100.0,100.0,0,1,1,1,1,42.6436654,-73.7536006,4,1.0,2.0,2.0,100.0,2,30,2,2,1125,1125,2.0,1125.0,1,24,54,84,358,37,37,2,81,0,222,22200.0,4.65,4.84,4.57,4.84,4.97,4.51,4.81,0,1,5.09,1,0,0,266,68,0,0,362,49,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,34,1,4
100.0,100.0,1,1,1,1,0,42.64533014600323,-73.789131045637,8,2.5,4.0,4.0,258.0,2,1125,2,2,30,30,2.0,30.0,1,22,46,74,344,30,30,3,72,0,180,46440.0,4.93,5.0,4.97,5.0,4.97,4.87,4.87,1,1,4.46,1,0,0,251,57,0,0,275,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,42,1,4
100.0,98.0,0,1,1,1,1,42.66159372265361,-73.75439956511829,4,1.0,2.0,4.0,84.0,1,1125,1,1,1125,1125,1.0,1125.0,1,11,40,69,344,35,35,6,66,0,210,17640.0,4.54,4.71,4.63,4.77,4.86,4.0,4.54,1,1,5.15,1,0,0,252,53,0,0,525,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,48,1,4
100.0,100.0,0,1250,2692,1,1,42.63962651941938,-73.7733080081594,6,1.0,3.0,3.0,153.0,2,1125,2,5,1125,1125,2.7,1125.0,1,27,57,87,362,0,0,0,85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0,1,1,4164,4164,0,0,3171,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,1,4
100.0,84.0,1,13,13,1,1,42.66315402479468,-73.78910123743358,8,1.0,4.0,4.0,342.0,14,59,14,28,59,59,18.6,59.0,1,0,0,28,28,1,1,0,26,0,28,9576.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,0,13,0.48,1,0,0,112,112,0,0,4109,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,37,1,2
100.0,98.0,1,1,1,1,0,42.65040602684423,-73.76433185078635,4,1.0,1.0,2.0,105.0,1,28,1,1,28,28,1.0,28.0,1,13,34,49,317,40,40,0,49,0,240,25200.0,4.68,4.78,4.78,4.9,4.9,4.73,4.75,0,1,6.56,1,0,0,232,85,0,0,2367,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,43,1,4
100.0,96.0,0,1,1,1,0,42.66993682830468,-73.80820494973753,8,2.0,3.0,5.0,313.0,3,1125,1,6,1125,1125,4.2,1125.0,1,11,36,66,338,9,9,1,64,0,54,16902.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,3.46,1,0,0,127,50,0,0,2728,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,84,1,4
100.0,71.0,0,1,1,1,1,42.66598411229728,-73.81880097091198,5,2.5,3.0,3.0,152.0,7,30,7,7,30,30,7.0,30.0,1,16,46,75,75,2,2,0,73,0,28,4256.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.44,1,0,0,184,147,0,0,1764,49,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,1,2
100.0,100.0,0,6,6,1,1,42.64764408604364,-73.7715925383664,2,1.0,1.0,1.0,68.0,1,365,1,2,365,365,1.3,365.0,1,6,18,48,227,8,8,2,45,0,48,3264.0,4.88,4.88,4.75,5.0,5.0,4.38,4.5,1,6,1.26,1,0,0,238,63,0,0,2520,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,39,1,4
100.0,84.0,1,13,13,1,1,42.66148231183373,-73.78761856260732,1,1.0,1.0,1.0,70.0,28,89,4,28,89,89,27.7,89.0,1,8,38,68,158,2,2,1,66,0,112,7840.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,13,0.9,1,0,0,116,71,0,0,4109,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,38,0,2
100.0,84.0,1,13,13,1,1,42.66310642184764,-73.78716159656459,2,1.0,1.0,1.0,66.0,28,89,28,28,89,89,28.0,89.0,1,0,0,28,118,1,1,1,26,0,56,3696.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,13,1.0,1,0,0,60,60,0,0,4109,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,44,0,2
100.0,84.0,1,13,13,1,1,42.66183099633526,-73.78755056940085,2,1.0,1.0,1.0,79.0,7,89,7,7,89,89,7.0,89.0,1,0,18,48,138,1,1,0,46,0,14,1106.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,13,0.36,1,0,0,132,132,0,0,4109,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,38,0,2
100.0,100.0,0,6,6,1,1,42.64628669280813,-73.7715308891403,2,1.0,1.0,1.0,68.0,1,365,1,2,365,365,1.3,365.0,1,8,31,61,336,25,25,6,58,0,150,10200.0,4.68,4.75,4.75,5.0,4.96,4.5,4.79,1,6,3.77,1,0,0,247,58,0,0,2520,49,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,38,1,4
100.0,100.0,0,22,28,1,1,42.68231684583981,-73.7836715628194,3,1.0,1.0,2.0,49.0,1,21,1,1,21,21,1.0,21.0,1,18,48,78,353,14,14,0,76,0,84,4116.0,4.14,3.86,4.0,4.29,4.43,4.14,3.86,1,21,2.23,1,0,0,237,113,0,0,1244,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,24,1,4
100.0,100.0,0,1,1,1,0,42.66191,-73.7974412,6,1.0,3.0,3.0,153.0,1,1125,1,1,1125,1125,1.0,1125.0,1,15,45,75,350,18,18,3,73,0,108,16524.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89,1,1,5.63,1,0,0,145,51,0,0,424,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,61,1,4
100.0,84.0,1,13,13,1,1,42.66317303594558,-73.78912755444637,2,1.0,1.0,1.0,65.0,28,89,28,28,89,89,28.0,89.0,1,15,45,75,165,1,1,0,73,0,56,3640.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,13,0.45,1,0,0,116,116,0,0,4109,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,39,0,2
83.0,74.0,0,3,3,1,1,42.66002,-73.79333,1,1.0,1.0,3.0,43.0,5,365,5,5,365,365,5.0,365.0,1,0,0,0,157,1,1,0,0,0,10,430.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,3,0.21,1,0,0,193,193,0,0,3595,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,42,0,3
100.0,100.0,0,22,28,1,1,42.67776,-73.78216,3,1.0,1.0,1.0,66.0,1,21,1,1,21,21,1.0,21.0,1,30,60,90,365,10,10,1,88,0,60,3960.0,3.9,3.67,3.89,3.67,3.89,3.56,3.78,1,21,1.71,1,0,0,224,50,0,0,1244,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,24,1,4
100.0,100.0,0,22,28,1,1,42.67652148547361,-73.78111383843994,2,1.0,1.0,1.0,47.0,1,21,1,1,21,21,1.0,21.0,1,30,60,90,365,3,3,0,88,0,18,846.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,21,0.51,1,0,0,225,155,0,0,1244,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,25,1,4
100.0,100.0,0,22,28,1,1,42.67610273877896,-73.78233682651273,4,1.0,1.0,2.0,50.0,1,25,1,1,25,25,1.0,25.0,1,24,54,84,359,10,10,1,82,0,60,3000.0,4.1,4.2,3.9,4.2,4.7,4.1,4.1,1,21,2.1,1,0,0,192,78,0,0,1244,50,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,24,1,4
83.0,74.0,0,3,3,1,1,42.659475284293904,-73.79368120012339,1,1.0,1.0,3.0,51.0,14,365,14,14,365,365,14.0,365.0,1,3,3,17,292,4,4,1,15,0,112,5712.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,0,3,0.75,1,0,0,208,56,0,0,3595,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,39,0,3
100.0,79.0,1,5,5,1,1,42.669917189344,-73.78632927186241,1,2.0,1.0,1.0,41.0,5,365,5,5,365,365,5.0,365.0,1,4,7,22,297,2,2,1,20,0,20,820.0,4.0,4.0,4.0,4.5,4.5,5.0,4.0,0,5,1.3,1,0,0,95,72,0,0,3201,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,0,4
83.0,74.0,0,3,3,1,1,42.661116057130855,-73.79408139551636,1,1.0,1.0,3.0,45.0,28,365,28,28,365,365,28.0,365.0,1,0,0,0,32,3,3,0,0,0,168,7560.0,5.0,5.0,4.67,5.0,5.0,4.67,4.67,0,3,0.82,1,0,0,159,86,0,0,3595,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,41,0,3
100.0,27.0,0,6,11,1,1,42.6605291,-73.7831549,5,1.0,4.0,4.0,129.0,28,365,28,28,365,365,28.0,365.0,1,0,0,20,295,2,2,0,18,0,112,14448.0,4.0,4.0,4.0,4.5,4.5,3.0,4.5,0,5,0.61,1,0,0,147,106,0,0,3860,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33,1,4
